Date/Time,"Pitch, Roll, Yaw",Magnetometer,Coordinates,Ndvi Values
2022-04-12 22:12:03.770374,"{'roll': 225.93920531076745, 'pitch': 299.90709409725736, 'yaw': 143.92592377542712}",143.87218384703746,"{'latitude': '22/1,34/1,187/10', 'latitudeRef': 'S', 'longitude': '106/1,37/1,379/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:12.184105,"{'roll': 225.93919165038912, 'pitch': 299.9070872670682, 'yaw': 143.8530593173614}",143.79621848308858,"{'latitude': '22/1,25/1,545/10', 'latitudeRef': 'S', 'longitude': '106/1,45/1,52/10', 'longitudeRef': 'E'}","[-0.3628593758624287, 0.10415282653216384, 0.10939234607385871, -0.4092915998639208]"
2022-04-12 22:12:17.770778,"{'roll': 225.93919165038912, 'pitch': 299.9070872670682, 'yaw': 143.77563229293014}",143.73066232743477,"{'latitude': '21/1,53/1,502/10', 'latitudeRef': 'S', 'longitude': '107/1,13/1,201/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:20.773658,"{'roll': 225.93919165038912, 'pitch': 299.9071077576357, 'yaw': 143.7175620246067}",143.68164888995076,"{'latitude': '21/1,45/1,81/10', 'latitudeRef': 'S', 'longitude': '107/1,20/1,567/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:23.783807,"{'roll': 225.93920531076745, 'pitch': 299.90709409725736, 'yaw': 143.67324775727167}",143.64475220805437,"{'latitude': '21/1,36/1,242/10', 'latitudeRef': 'S', 'longitude': '107/1,28/1,335/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:32.229151,"{'roll': 225.93921897114578, 'pitch': 299.90710092744655, 'yaw': 143.6332228487354}",143.59564314792198,"{'latitude': '21/1,27/1,571/10', 'latitudeRef': 'S', 'longitude': '107/1,35/1,543/10', 'longitudeRef': 'E'}","[-0.32477569584165383, 0.11689880108515026, 0.10613900909539607, -0.4241972871566737]"
2022-04-12 22:12:37.785338,"{'roll': 225.93920531076745, 'pitch': 299.9070736066899, 'yaw': 143.58457824146655}",143.56309046633768,"{'latitude': '20/1,55/1,421/10', 'latitudeRef': 'S', 'longitude': '108/1,3/1,447/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:40.787441,"{'roll': 225.93923263152413, 'pitch': 299.9070736066899, 'yaw': 143.55833665467537}",143.56120533412675,"{'latitude': '20/1,46/1,572/10', 'latitudeRef': 'S', 'longitude': '108/1,11/1,148/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:43.799475,"{'roll': 225.93923263152413, 'pitch': 299.9070736066899, 'yaw': 143.56120533412675}",143.55586412619581,"{'latitude': '20/1,38/1,104/10', 'latitudeRef': 'S', 'longitude': '108/1,18/1,452/10', 'longitudeRef': 'E'}",/
2022-04-12 22:12:52.211974,"{'roll': 225.93923263152413, 'pitch': 299.9070736066899, 'yaw': 143.55253099388085}",143.54997650313126,"{'latitude': '20/1,29/1,407/10', 'latitudeRef': 'S', 'longitude': '108/1,25/1,597/10', 'longitudeRef': 'E'}","[-0.08129884372354088, 0.07956986987764646, 0.14460717371053083, -0.28895027701686515]"
2022-04-12 22:12:57.799865,"{'roll': 225.93924629190246, 'pitch': 299.90709409725736, 'yaw': 143.5455505405491}",143.52870729405583,"{'latitude': '19/1,57/1,157/10', 'latitudeRef': 'S', 'longitude': '108/1,53/1,271/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:00.810700,"{'roll': 225.93923263152413, 'pitch': 299.9070667765007, 'yaw': 143.52542880325424}",143.51549770820105,"{'latitude': '19/1,48/1,266/10', 'latitudeRef': 'S', 'longitude': '109/1,0/1,522/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:03.813575,"{'roll': 225.93923263152413, 'pitch': 299.90705311612237, 'yaw': 143.50911831151626}",143.49185159329446,"{'latitude': '19/1,39/1,386/10', 'latitudeRef': 'S', 'longitude': '109/1,8/1,153/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:12.226154,"{'roll': 225.93924629190246, 'pitch': 299.9070599463115, 'yaw': 143.48717974390217}",143.48018563019207,"{'latitude': '19/1,31/1,64/10', 'latitudeRef': 'S', 'longitude': '109/1,15/1,240/10', 'longitudeRef': 'E'}","[-0.043107278417760665, 0.005823289336323334, 0.012518729312286822, -0.025477256684711704]"
2022-04-12 22:13:17.813344,"{'roll': 225.93923263152413, 'pitch': 299.9070462859332, 'yaw': 143.47244019567327}",143.44225075954182,"{'latitude': '18/1,58/1,319/10', 'latitudeRef': 'S', 'longitude': '109/1,42/1,296/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:20.825210,"{'roll': 225.93925995228082, 'pitch': 299.9070599463115, 'yaw': 143.43024328698095}",143.3964748317244,"{'latitude': '18/1,49/1,404/10', 'latitudeRef': 'S', 'longitude': '109/1,49/1,490/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:23.828019,"{'roll': 225.93924629190246, 'pitch': 299.9070462859332, 'yaw': 143.385450906404}",143.35813014972396,"{'latitude': '18/1,40/1,499/10', 'latitudeRef': 'S', 'longitude': '109/1,57/1,63/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:32.173192,"{'roll': 225.93925995228082, 'pitch': 299.907039455744, 'yaw': 143.35117701714887}",143.33113724212407,"{'latitude': '18/1,32/1,153/10', 'latitudeRef': 'S', 'longitude': '110/1,4/1,95/10', 'longitudeRef': 'E'}","[-0.02773421225121184, 0.01247041954353792, 0.022185608862645156, -0.0072348460805171325]"
2022-04-12 22:13:37.827940,"{'roll': 225.93925995228082, 'pitch': 299.9070599463115, 'yaw': 143.32768116640403}",143.3338146762787,"{'latitude': '17/1,59/1,320/10', 'latitudeRef': 'S', 'longitude': '110/1,30/1,547/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:40.839853,"{'roll': 225.93924629190246, 'pitch': 299.9070462859332, 'yaw': 143.33605497832647}",143.33639648778498,"{'latitude': '17/1,50/1,381/10', 'latitudeRef': 'S', 'longitude': '110/1,38/1,86/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:43.842391,"{'roll': 225.93924629190246, 'pitch': 299.9070462859332, 'yaw': 143.33444305368235}",143.31328312763364,"{'latitude': '17/1,41/1,452/10', 'latitudeRef': 'S', 'longitude': '110/1,45/1,207/10', 'longitudeRef': 'E'}",/
2022-04-12 22:13:52.249673,"{'roll': 225.93924629190246, 'pitch': 299.907039455744, 'yaw': 143.3074638064608}",143.32414312841397,"{'latitude': '17/1,33/1,84/10', 'latitudeRef': 'S', 'longitude': '110/1,52/1,187/10', 'longitudeRef': 'E'}","[-0.04187291605554133, 0.0033951485696400922, 0.006163544340751536, -0.0679087062164053]"
2022-04-12 22:13:57.843239,"{'roll': 225.93927361265915, 'pitch': 299.9070462859332, 'yaw': 143.33134214779915}",143.36573898045935,"{'latitude': '17/1,0/1,168/10', 'latitudeRef': 'S', 'longitude': '111/1,18/1,447/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:00.854155,"{'roll': 225.93928727303748, 'pitch': 299.90703262555485, 'yaw': 143.37426305654353}",143.37310192438463,"{'latitude': '16/1,51/1,207/10', 'latitudeRef': 'S', 'longitude': '111/1,25/1,536/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:03.855921,"{'roll': 225.93927361265915, 'pitch': 299.907039455744, 'yaw': 143.3748777735688}",143.39733543555982,"{'latitude': '16/1,42/1,259/10', 'latitudeRef': 'S', 'longitude': '111/1,33/1,5/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:12.233393,"{'roll': 225.93927361265915, 'pitch': 299.90702579536566, 'yaw': 143.4062283418592}",143.42819423022993,"{'latitude': '16/1,33/1,469/10', 'latitudeRef': 'S', 'longitude': '111/1,39/1,538/10', 'longitudeRef': 'E'}","[-0.047977842241640055, 0.004251873390810761, 0.008882132657646445, -0.03167350777674985]"
2022-04-12 22:14:17.857860,"{'roll': 225.93928727303748, 'pitch': 299.9070189651765, 'yaw': 143.43115853232973}",143.4244922676998,"{'latitude': '16/1,0/1,476/10', 'latitudeRef': 'S', 'longitude': '112/1,6/1,19/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:20.868922,"{'roll': 225.93931459379417, 'pitch': 299.9070189651765, 'yaw': 143.4138508329729}",143.37243256584597,"{'latitude': '15/1,51/1,494/10', 'latitudeRef': 'S', 'longitude': '112/1,13/1,60/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:23.871782,"{'roll': 225.93931459379417, 'pitch': 299.907039455744, 'yaw': 143.36441392376037}",143.3723779243326,"{'latitude': '15/1,42/1,524/10', 'latitudeRef': 'S', 'longitude': '112/1,20/1,83/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:32.183205,"{'roll': 225.93930093341584, 'pitch': 299.9070121349873, 'yaw': 143.3723779243326}",143.37448162259696,"{'latitude': '15/1,34/1,116/10', 'latitudeRef': 'S', 'longitude': '112/1,26/1,571/10', 'longitudeRef': 'E'}","[-0.009081228027375007, 0.020366423110963556, 0.02425343544722861, -0.0005053920745750595]"
2022-04-12 22:14:37.880747,"{'roll': 225.93930093341584, 'pitch': 299.9070053047982, 'yaw': 143.37755520772347}",143.38728139710156,"{'latitude': '15/1,1/1,36/10', 'latitudeRef': 'S', 'longitude': '112/1,52/1,497/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:40.882476,"{'roll': 225.93931459379417, 'pitch': 299.9070121349873, 'yaw': 143.39161173703536}",143.4006412471181,"{'latitude': '14/1,52/1,50/10', 'latitudeRef': 'S', 'longitude': '112/1,59/1,482/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:43.878309,"{'roll': 225.93930093341584, 'pitch': 299.9070121349873, 'yaw': 143.40607807769743}",143.43290706075726,"{'latitude': '14/1,43/1,77/10', 'latitudeRef': 'S', 'longitude': '113/1,6/1,451/10', 'longitudeRef': 'E'}",/
2022-04-12 22:14:52.197024,"{'roll': 225.93928727303748, 'pitch': 299.9070053047982, 'yaw': 143.44526970315496}",143.47103317670425,"{'latitude': '14/1,34/1,236/10', 'latitudeRef': 'S', 'longitude': '113/1,13/1,308/10', 'longitudeRef': 'E'}","[-0.002028618047528524, 0.021989034521500864, 0.028333084886674482, 0.0005859922014109565]"
2022-04-12 22:14:57.895196,"{'roll': 225.93931459379417, 'pitch': 299.9070053047982, 'yaw': 143.47890155462812}",143.499064273058,"{'latitude': '14/1,1/1,90/10', 'latitudeRef': 'S', 'longitude': '113/1,39/1,78/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:00.897097,"{'roll': 225.93930093341584, 'pitch': 299.9070189651765, 'yaw': 143.5046650281774}",143.49706985782035,"{'latitude': '13/1,52/1,86/10', 'latitudeRef': 'S', 'longitude': '113/1,46/1,23/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:03.892840,"{'roll': 225.9393282541725, 'pitch': 299.9070053047982, 'yaw': 143.48922880065317}",143.47377891275062,"{'latitude': '13/1,43/1,95/10', 'latitudeRef': 'S', 'longitude': '113/1,52/1,551/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:12.335446,"{'roll': 225.93931459379417, 'pitch': 299.9070053047982, 'yaw': 143.47265876172673}",143.50301212239825,"{'latitude': '13/1,34/1,237/10', 'latitudeRef': 'S', 'longitude': '113/1,59/1,370/10', 'longitudeRef': 'E'}","[-0.030614897229761604, 0.02459102445440697, -0.005195555045299931, -0.0303039795563664]"
2022-04-12 22:15:17.909755,"{'roll': 225.9393282541725, 'pitch': 299.906998474609, 'yaw': 143.52026518024172}",143.57594488235566,"{'latitude': '13/1,1/1,30/10', 'latitudeRef': 'S', 'longitude': '114/1,24/1,597/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:20.912618,"{'roll': 225.9393282541725, 'pitch': 299.9070121349873, 'yaw': 143.59244661939042}",143.65055786884886,"{'latitude': '12/1,52/1,10/10', 'latitudeRef': 'S', 'longitude': '114/1,31/1,505/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:23.906657,"{'roll': 225.93930093341584, 'pitch': 299.90698481423067, 'yaw': 143.66917696452634}",143.71690632644638,"{'latitude': '12/1,43/1,3/10', 'latitudeRef': 'S', 'longitude': '114/1,38/1,396/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:32.368807,"{'roll': 225.9393282541725, 'pitch': 299.9069916444198, 'yaw': 143.7279712329018}",143.73279334645582,"{'latitude': '12/1,34/1,130/10', 'latitudeRef': 'S', 'longitude': '114/1,45/1,178/10', 'longitudeRef': 'E'}","[-0.12477466296805176, 0.06385932124816757, 0.01676752043446671, -0.04686696951018539]"
2022-04-12 22:15:37.923249,"{'roll': 225.93931459379417, 'pitch': 299.9069916444198, 'yaw': 143.73030715759793}",143.73622210141917,"{'latitude': '12/1,0/1,466/10', 'latitudeRef': 'S', 'longitude': '115/1,10/1,274/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:40.927169,"{'roll': 225.93934191455085, 'pitch': 299.906998474609, 'yaw': 143.7455521398254}",143.79492074714625,"{'latitude': '11/1,51/1,432/10', 'latitudeRef': 'S', 'longitude': '115/1,17/1,147/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:43.921855,"{'roll': 225.93935557492918, 'pitch': 299.9070053047982, 'yaw': 143.8117913143962}",143.8530866381181,"{'latitude': '11/1,42/1,410/10', 'latitudeRef': 'S', 'longitude': '115/1,24/1,4/10', 'longitudeRef': 'E'}",/
2022-04-12 22:15:52.423952,"{'roll': 225.93934191455085, 'pitch': 299.9069779840415, 'yaw': 143.87048996012328}",143.9332593985957,"{'latitude': '11/1,33/1,523/10', 'latitudeRef': 'S', 'longitude': '115/1,30/1,354/10', 'longitudeRef': 'E'}","[-0.15649559146273875, 0.02199541650105751, 0.016331521222540602, -0.06132704328387411]"
2022-04-12 22:15:57.938576,"{'roll': 225.93934191455085, 'pitch': 299.9069916444198, 'yaw': 143.94675585239565}",143.95320355097215,"{'latitude': '11/1,0/1,207/10', 'latitudeRef': 'S', 'longitude': '115/1,55/1,329/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:00.932472,"{'roll': 225.9393282541725, 'pitch': 299.90698481423067, 'yaw': 143.95760219279762}",143.96470558953445,"{'latitude': '10/1,51/1,174/10', 'latitudeRef': 'S', 'longitude': '116/1,2/1,160/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:03.936379,"{'roll': 225.9393282541725, 'pitch': 299.9069916444198, 'yaw': 143.96470558953445}",143.9591594759284,"{'latitude': '10/1,42/1,124/10', 'latitudeRef': 'S', 'longitude': '116/1,8/1,597/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:12.385900,"{'roll': 225.9393282541725, 'pitch': 299.90698481423067, 'yaw': 143.95757487204094}",143.94713834298918,"{'latitude': '10/1,33/1,224/10', 'latitudeRef': 'S', 'longitude': '116/1,15/1,317/10', 'longitudeRef': 'E'}","[-0.11072005110288416, 0.03407927067285263, 0.0061831353471169985, -0.10369020514405558]"
2022-04-12 22:16:17.952008,"{'roll': 225.9393282541725, 'pitch': 299.90698481423067, 'yaw': 143.9369477007475}",143.92672973774918,"{'latitude': '9/1,59/1,462/10', 'latitudeRef': 'S', 'longitude': '116/1,40/1,183/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:20.946691,"{'roll': 225.93935557492918, 'pitch': 299.906998474609, 'yaw': 143.92977600211898}",143.96794309920102,"{'latitude': '9/1,50/1,416/10', 'latitudeRef': 'S', 'longitude': '116/1,46/1,585/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:23.950461,"{'roll': 225.93934191455085, 'pitch': 299.906998474609, 'yaw': 143.9902504970303}",144.07292310674413,"{'latitude': '9/1,41/1,354/10', 'latitudeRef': 'S', 'longitude': '116/1,53/1,394/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:32.390730,"{'roll': 225.93935557492918, 'pitch': 299.90698481423067, 'yaw': 144.08461639060317}",144.07812771089166,"{'latitude': '9/1,32/1,443/10', 'latitudeRef': 'S', 'longitude': '117/1,0/1,87/10', 'longitudeRef': 'E'}","[-0.08414132052501992, -0.04287737194712527, -0.04249532259270383, -0.15347203445021848]"
2022-04-12 22:16:37.966664,"{'roll': 225.93935557492918, 'pitch': 299.906998474609, 'yaw': 144.0684151818919}",144.04993268999786,"{'latitude': '8/1,59/1,38/10', 'latitudeRef': 'S', 'longitude': '117/1,24/1,455/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:40.962522,"{'roll': 225.93935557492918, 'pitch': 299.9069779840415, 'yaw': 144.04696838789806}",144.05363465252802,"{'latitude': '8/1,49/1,581/10', 'latitudeRef': 'S', 'longitude': '117/1,31/1,232/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:43.971534,"{'roll': 225.93934191455085, 'pitch': 299.90698481423067, 'yaw': 144.05363465252802}",144.10320816552397,"{'latitude': '8/1,40/1,495/10', 'latitudeRef': 'S', 'longitude': '117/1,38/1,25/10', 'longitudeRef': 'E'}",/
2022-04-12 22:16:52.406378,"{'roll': 225.93934191455085, 'pitch': 299.906998474609, 'yaw': 144.1199421289905}",144.1949922475906,"{'latitude': '8/1,31/1,586/10', 'latitudeRef': 'S', 'longitude': '117/1,44/1,285/10', 'longitudeRef': 'E'}","[-0.09119808278614969, 0.05670788233476753, -0.012716188510456507, -0.04412662718195752]"
2022-04-12 22:16:57.973857,"{'roll': 225.93934191455085, 'pitch': 299.9069779840415, 'yaw': 144.2194716455759}",144.27590266849856,"{'latitude': '7/1,58/1,158/10', 'latitudeRef': 'S', 'longitude': '118/1,8/1,555/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:00.976881,"{'roll': 225.93934191455085, 'pitch': 299.90697115385234, 'yaw': 144.29360651882723}",144.36903912802086,"{'latitude': '7/1,49/1,77/10', 'latitudeRef': 'S', 'longitude': '118/1,15/1,319/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:03.991942,"{'roll': 225.93936923530754, 'pitch': 299.90697115385234, 'yaw': 144.3952670544337}",144.47411475821232,"{'latitude': '7/1,39/1,573/10', 'latitudeRef': 'S', 'longitude': '118/1,22/1,97/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:12.431008,"{'roll': 225.93936923530754, 'pitch': 299.90697115385234, 'yaw': 144.50117596770392}",144.58189514331514,"{'latitude': '7/1,31/1,64/10', 'latitudeRef': 'S', 'longitude': '118/1,28/1,329/10', 'longitudeRef': 'E'}","[-0.047591683104588944, -0.036351833245691925, 0.022012428646581587, -0.04948050459405009]"
2022-04-12 22:17:17.988657,"{'roll': 225.93936923530754, 'pitch': 299.9069779840415, 'yaw': 144.6021944655284}",144.66820141366742,"{'latitude': '6/1,57/1,202/10', 'latitudeRef': 'S', 'longitude': '118/1,52/1,522/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:20.995489,"{'roll': 225.93936923530754, 'pitch': 299.90696432366315, 'yaw': 144.6977488120169}",144.80293372523508,"{'latitude': '6/1,48/1,105/10', 'latitudeRef': 'S', 'longitude': '118/1,59/1,272/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:24.005387,"{'roll': 225.93935557492918, 'pitch': 299.90695749347395, 'yaw': 144.84588195473611}",144.97652981318012,"{'latitude': '6/1,38/1,600/10', 'latitudeRef': 'S', 'longitude': '119/1,6/1,25/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:32.536436,"{'roll': 225.93936923530754, 'pitch': 299.90696432366315, 'yaw': 145.01234732518768}",145.09190536864,"{'latitude': '6/1,30/1,83/10', 'latitudeRef': 'S', 'longitude': '119/1,12/1,239/10', 'longitudeRef': 'E'}","[0.01093932510081254, -0.005587924108355875, -0.021873214808499904, 0.12448578217334534]"
2022-04-12 22:17:38.002853,"{'roll': 225.93938289568587, 'pitch': 299.9069438330956, 'yaw': 145.11712242705568}",145.24178703978674,"{'latitude': '5/1,56/1,192/10', 'latitudeRef': 'S', 'longitude': '119/1,36/1,365/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:41.018000,"{'roll': 225.93938289568587, 'pitch': 299.90695749347395, 'yaw': 145.2827954955635}",145.4159295428654,"{'latitude': '5/1,47/1,73/10', 'latitudeRef': 'S', 'longitude': '119/1,43/1,108/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:44.020668,"{'roll': 225.93938289568587, 'pitch': 299.9069438330956, 'yaw': 145.4520749039531}",145.5343240419384,"{'latitude': '5/1,37/1,575/10', 'latitudeRef': 'S', 'longitude': '119/1,49/1,434/10', 'longitudeRef': 'E'}",/
2022-04-12 22:17:52.758460,"{'roll': 225.93938289568587, 'pitch': 299.9069370029065, 'yaw': 145.5680105349249}",145.69618586488934,"{'latitude': '5/1,29/1,52/10', 'latitudeRef': 'S', 'longitude': '119/1,56/1,32/10', 'longitudeRef': 'E'}","[-0.00322743692956636, 0.03606581839525503, -0.01809581926653534, 0.266894256558829]"
2022-04-12 22:17:58.017226,"{'roll': 225.93941021644255, 'pitch': 299.9069438330956, 'yaw': 145.75081371787113}",145.90632346489397,"{'latitude': '4/1,55/1,137/10', 'latitudeRef': 'S', 'longitude': '120/1,20/1,102/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:01.031850,"{'roll': 225.93942387682088, 'pitch': 299.9069438330956, 'yaw': 145.96753562023562}",146.13185631128778,"{'latitude': '4/1,46/1,11/10', 'latitudeRef': 'S', 'longitude': '120/1,26/1,432/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:04.033937,"{'roll': 225.93941021644255, 'pitch': 299.9069301727173, 'yaw': 146.1831237111979}",146.33897496767926,"{'latitude': '4/1,36/1,508/10', 'latitudeRef': 'S', 'longitude': '120/1,33/1,143/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:12.683165,"{'roll': 225.93942387682088, 'pitch': 299.9069301727173, 'yaw': 146.4032607081474}",146.62197702574957,"{'latitude': '4/1,27/1,578/10', 'latitudeRef': 'S', 'longitude': '120/1,39/1,329/10', 'longitudeRef': 'E'}","[0.007277797690036088, 0.0651309148126545, 0.02222364410827182, 0.31130055045532234]"
2022-04-12 22:18:18.030455,"{'roll': 225.93942387682088, 'pitch': 299.9069438330956, 'yaw': 146.70279182400915}",146.90838051802655,"{'latitude': '3/1,54/1,43/10', 'latitudeRef': 'S', 'longitude': '121/1,3/1,353/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:21.046182,"{'roll': 225.93941021644255, 'pitch': 299.9069233425281, 'yaw': 146.96415584278887}",147.1113327590243,"{'latitude': '3/1,44/1,512/10', 'latitudeRef': 'S', 'longitude': '121/1,10/1,71/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:24.049007,"{'roll': 225.9393965560642, 'pitch': 299.9069438330956, 'yaw': 147.1579556302988}",147.31619745298966,"{'latitude': '3/1,35/1,404/10', 'latitudeRef': 'S', 'longitude': '121/1,16/1,371/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:32.725791,"{'roll': 225.93936923530754, 'pitch': 299.9069438330956, 'yaw': 147.35649556909274}",147.4964461451863,"{'latitude': '3/1,26/1,469/10', 'latitudeRef': 'S', 'longitude': '121/1,22/1,547/10', 'longitudeRef': 'E'}","[-0.09656283853696686, 0.04335931785893038, -0.029514065948217642, 0.23120297311226737]"
2022-04-12 22:18:38.044420,"{'roll': 225.93938289568587, 'pitch': 299.9069370029065, 'yaw': 147.5415390540867}",147.63356902296346,"{'latitude': '2/1,52/1,519/10', 'latitudeRef': 'S', 'longitude': '121/1,46/1,535/10', 'longitudeRef': 'E'}",/
2022-04-12 22:18:41.060572,"{'roll': 225.93938289568587, 'pitch': 299.9069438330956, 'yaw': 147.68815589481022}",147.88058964448615,"{'latitude': '2/1,43/1,384/10', 'latitudeRef': 'S', 'longitude': '121/1,53/1,245/10', 'longitudeRef': 'E'}",/
